113,-1,124.06,170.16,138.24,122.34,0.8
113,-1,442.8,165.62,137.03,130.31,0.8
113,-1,789.24,125.81,179.46,148.39,0.8
113,-1,488.49,401.09,137.17,90.28,0.8
113,-1,473.63,537.06,125.77,98.37,0.8
114,-1,129.77,170.16,138.24,122.34,0.8
114,-1,447.37,151.9,137.03,130.31,0.8
114,-1,793.81,125.81,179.46,148.39,0.8
114,-1,491.91,398.8,138.35,99.47,0.8
114,-1,473.63,535.92,125.77,98.37,0.8
115,-1,134.63,169.87,138.24,122.34,0.8
115,-1,451.66,151.9,137.03,130.31,0.8
115,-1,798.67,125.81,179.46,148.39,0.8
115,-1,491.91,400.71,139.89,103.28,0.8
115,-1,475.15,535.92,125.77,98.37,0.8
116,-1,139.49,169.58,138.24,122.35,0.8
116,-1,455.94,151.9,137.03,130.31,0.8
116,-1,803.53,125.81,179.46,148.39,0.8
116,-1,491.91,402.61,141.44,107.1,0.8
116,-1,476.68,535.92,125.77,98.37,0.8
117,-1,144.34,169.3,138.25,122.34,0.8
117,-1,460.23,151.9,137.03,130.31,0.8
117,-1,808.39,125.81,179.45,148.39,0.8
117,-1,491.91,404.51,142.99,110.92,0.8
117,-1,478.2,535.92,125.77,98.37,0.8
118,-1,149.2,169.01,138.24,122.35,0.8
118,-1,464.51,151.9,137.03,130.31,0.8
118,-1,813.24,125.81,179.46,148.39,0.8
118,-1,494.2,406.8,142.99,110.91,0.8
118,-1,480.49,535.92,125.77,98.37,0.8
119,-1,167.49,169.01,138.24,122.35,0.8
119,-1,474.8,153.05,137.03,130.31,0.8
119,-1,824.67,126.96,179.46,148.38,0.8
119,-1,503.34,412.51,142.99,110.92,0.8
119,-1,485.06,535.92,125.77,98.37,0.8
120,-1,171.49,166.16,138.24,122.34,0.8
120,-1,480.51,153.05,142.7,137.15,0.8
120,-1,826.96,122.39,179.45,148.38,0.8
120,-1,507.15,411.75,142.99,110.92,0.8
120,-1,487.91,532.49,125.78,98.37,0.8
121,-1,175.49,163.3,138.24,122.34,0.8
121,-1,488.51,155.33,142.7,137.16,0.8
121,-1,829.24,117.81,179.46,148.39,0.8
121,-1,510.96,410.99,142.99,110.91,0.8
121,-1,490.77,529.06,125.77,98.37,0.8
122,-1,178.91,160.44,138.25,122.34,0.8
122,-1,495.37,155.33,142.7,137.16,0.8
122,-1,836.1,117.81,179.46,148.39,0.8
122,-1,514.77,410.23,142.99,110.91,0.8
122,-1,491.34,525.63,125.77,98.37,0.8
123,-1,182.34,157.58,138.24,122.35,0.8
123,-1,502.23,155.33,142.7,137.16,0.8
123,-1,842.96,117.81,179.45,148.39,0.8
123,-1,514.77,405.66,142.99,110.91,0.8
123,-1,491.92,522.2,125.77,98.37,0.8
124,-1,190.91,147.3,138.25,122.34,0.8
124,-1,507.37,155.33,142.7,137.16,0.8
124,-1,850.96,116.67,179.45,148.39,0.8
124,-1,519.34,405.66,142.99,110.91,0.8
124,-1,494.2,522.2,125.77,98.37,0.8
125,-1,199.49,137.01,138.24,122.35,0.8
125,-1,512.51,155.33,142.7,137.16,0.8
125,-1,877.24,117.81,184.02,164.4,0.8
125,-1,526.2,403.37,142.99,110.92,0.8
125,-1,498.77,522.2,125.77,98.37,0.8
126,-1,201.77,132.44,138.24,122.35,0.8
126,-1,515.94,156.19,142.7,137.15,0.8
126,-1,881.81,117.81,192.06,181.59,0.8
126,-1,528.48,403.37,142.99,110.92,0.8
126,-1,498.77,521.06,129.2,103.53,0.8
127,-1,204.06,127.87,138.24,122.34,0.8
127,-1,519.37,157.05,142.7,137.15,0.8
127,-1,884.86,120.86,192.06,181.59,0.8
127,-1,530.77,403.37,142.99,110.92,0.8
127,-1,498.77,519.92,132.63,108.69,0.8
128,-1,217.77,131.3,138.24,122.34,0.8
128,-1,522.8,157.9,142.7,137.16,0.8
128,-1,887.91,123.91,192.06,181.59,0.8
128,-1,533.06,403.37,142.98,110.92,0.8
128,-1,506.77,518.77,138.33,121.23,0.8
129,-1,231.49,134.73,138.24,122.34,0.8
129,-1,526.23,158.76,142.7,137.15,0.8
129,-1,890.96,126.96,192.05,181.58,0.8
129,-1,539.91,404.51,142.99,110.92,0.8
129,-1,515.92,531.34,138.32,121.23,0.8
130,-1,246.34,137.01,142.83,131.5,0.8
130,-1,535.37,159.9,142.7,137.16,0.8
130,-1,908.1,136.1,192.06,181.59,0.8
130,-1,553.63,407.94,142.98,110.92,0.8
130,-1,515.92,531.34,142.88,133.76,0.8
131,-1,253.2,141.58,142.83,131.51,0.8
131,-1,549.09,157.62,142.7,137.15,0.8
131,-1,926.39,140.67,192.05,181.59,0.8
131,-1,562.77,411.37,142.99,110.92,0.8
131,-1,518.2,539.34,142.89,133.76,0.8
132,-1,258.91,145.01,142.83,131.5,0.8
132,-1,558.23,159.9,142.7,137.16,0.8
132,-1,936.1,143.53,192.06,181.58,0.8
132,-1,568.48,411.37,148.73,126.93,0.8
132,-1,518.2,551.92,138.29,121.18,0.8
133,-1,265.77,145.01,142.83,131.5,0.8
133,-1,582.23,159.9,150.74,149.7,0.8
133,-1,945.81,146.38,192.06,181.59,0.8
133,-1,567.34,411.37,148.73,141.83,0.8
133,-1,518.2,564.5,133.7,108.6,0.8
134,-1,282.91,147.3,142.83,131.5,0.8
134,-1,586.8,162.76,150.74,149.7,0.8
134,-1,950.39,156.67,192.05,181.59,0.8
134,-1,576.49,413.66,148.72,141.83,0.8
134,-1,534.2,565.64,133.7,108.6,0.8
135,-1,288.63,145.58,142.83,131.5,0.8
135,-1,591.37,165.62,150.74,149.69,0.8
135,-1,957.62,155.15,192.06,181.58,0.8
135,-1,581.63,418.23,148.73,141.83,0.8
135,-1,535.34,566.21,133.7,108.6,0.8
136,-1,294.34,143.87,142.83,131.5,0.8
136,-1,601.66,170.19,150.74,149.7,0.8
136,-1,964.86,153.62,192.06,181.59,0.8
136,-1,586.77,422.8,148.73,141.83,0.8
136,-1,536.49,566.79,133.7,108.6,0.8
137,-1,305.77,139.3,142.83,131.5,0.8
137,-1,611.94,174.76,150.75,149.7,0.8
137,-1,972.1,152.1,192.06,181.59,0.8
137,-1,593.63,421.66,148.73,141.83,0.8
137,-1,538.2,565.07,133.7,108.6,0.8
138,-1,312.05,129.58,142.83,131.5,0.8
138,-1,617.66,175.9,150.74,149.7,0.8
138,-1,972.67,152.1,192.06,181.59,0.8
138,-1,595.92,413.66,148.72,141.83,0.8
138,-1,539.92,563.36,133.69,108.6,0.8
139,-1,318.34,119.87,142.83,131.5,0.8
139,-1,623.37,177.05,150.74,149.69,0.8
139,-1,973.24,152.1,192.06,181.59,0.8
139,-1,603.92,413.66,148.72,141.83,0.8
139,-1,547.92,556.5,133.69,108.6,0.8
140,-1,324.05,110.73,142.83,131.5,0.8
140,-1,633.09,173.62,150.74,149.7,0.8
140,-1,987.34,155.91,192.06,181.58,0.8
140,-1,630.2,410.23,148.73,141.83,0.8
140,-1,545.63,551.93,134.86,112.03,0.8
141,-1,329.77,101.58,142.83,131.5,0.8
141,-1,642.8,170.19,150.74,149.7,0.8
141,-1,1001.43,159.72,192.06,181.58,0.8
141,-1,625.63,404.52,148.73,141.82,0.8
141,-1,545.63,530.3,134.86,133.66,0.8
142,-1,336.62,91.3,150.79,146.4,0.8
142,-1,643.94,169.05,150.75,149.69,0.8
142,-1,1015.53,163.53,192.06,181.58,0.8
142,-1,648.5,404.52,125.86,137.28,0.8
142,-1,535.34,528.01,134.86,133.66,0.8
143,-1,342.34,86.73,150.79,146.4,0.8
143,-1,654.23,162.19,150.74,149.7,0.8
143,-1,1017.82,162.38,192.05,181.59,0.8
143,-1,640.5,405.66,125.86,137.28,0.8
143,-1,555.92,530.3,134.85,133.66,0.8
144,-1,351.48,77.58,156.49,156.65,0.8
144,-1,661.09,158.19,150.74,149.7,0.8
144,-1,1029.25,164.67,192.05,181.59,0.8
144,-1,643.93,399.95,125.86,137.28,0.8
144,-1,562.77,525.73,134.86,133.66,0.8
145,-1,365.2,73.01,156.49,156.65,0.8
145,-1,667.94,154.19,150.75,149.7,0.8
145,-1,1040.67,166.96,192.06,181.58,0.8
145,-1,648.5,404.52,125.86,137.28,0.8
145,-1,569.63,524.58,134.86,133.66,0.8
146,-1,373.2,75.3,156.49,156.64,0.8
146,-1,675.94,148.48,150.75,149.69,0.8
146,-1,1051.53,165.81,192.06,181.59,0.8
146,-1,653.07,404.52,125.86,137.28,0.8
146,-1,577.06,526.3,134.85,133.66,0.8
147,-1,376.62,68.44,163.34,172.67,0.8
147,-1,695.37,145.05,150.74,149.69,0.8
147,-1,1062.39,164.67,192.05,181.59,0.8
147,-1,657.64,404.52,125.86,137.28,0.8
147,-1,584.49,528.01,134.85,133.66,0.8
148,-1,390.34,67.3,163.33,172.67,0.8
148,-1,702.8,141.05,150.74,149.69,0.8
148,-1,1066.39,164.67,192.05,181.59,0.8
148,-1,661.64,402.8,125.86,137.29,0.8
148,-1,589.63,528.01,137.71,136.53,0.8
149,-1,406.34,66.16,163.33,172.67,0.8
149,-1,710.23,137.05,150.74,149.69,0.8
149,-1,1070.39,164.67,192.05,181.59,0.8
149,-1,665.64,401.09,125.86,137.28,0.8
149,-1,594.77,528.01,140.57,139.39,0.8
150,-1,416.63,65.01,163.33,172.68,0.8
150,-1,717.47,136.29,153.8,153.49,0.8
150,-1,1073.82,164.67,192.05,181.59,0.8
150,-1,679.36,404.52,125.86,137.28,0.8
150,-1,603.35,528.01,133.71,136.54,0.8
151,-1,422.34,61.59,163.33,172.67,0.8
151,-1,724.7,135.52,156.87,157.3,0.8
151,-1,1077.25,164.67,192.05,181.59,0.8
151,-1,686.79,409.66,125.86,137.28,0.8
151,-1,611.94,528.01,126.83,133.69,0.8
152,-1,428.05,58.16,163.34,172.67,0.8
152,-1,731.94,134.76,159.93,161.1,0.8
152,-1,1080.67,164.67,192.06,181.59,0.8
152,-1,694.21,414.8,125.86,137.29,0.8
152,-1,620.52,528.01,119.97,130.84,0.8
153,-1,434.91,50.73,163.33,172.67,0.8
153,-1,741.66,135.33,159.93,161.1,0.8
153,-1,1111.5,164.67,162.37,165.63,0.8
153,-1,696.5,414.8,125.86,137.29,0.8
153,-1,629.1,528.01,113.1,127.99,0.8
154,-1,441.77,43.3,163.33,172.67,0.8
154,-1,751.37,135.9,159.93,161.1,0.8
154,-1,1113.79,166.96,162.37,165.63,0.8
154,-1,703.36,414.8,125.86,137.29,0.8
154,-1,633.67,524.58,113.1,127.99,0.8
155,-1,456.63,41.01,163.33,172.68,0.8
155,-1,762.04,137.81,159.93,161.09,0.8
155,-1,1114.93,168.1,159.36,165.63,0.8
155,-1,707.93,414.23,125.86,137.28,0.8
155,-1,638.24,521.16,113.1,127.98,0.8
156,-1,469.2,31.87,163.33,172.67,0.8
156,-1,772.7,139.71,159.93,161.1,0.8
156,-1,1119.5,168.1,157.64,165.63,0.8
156,-1,712.5,413.66,125.86,137.28,0.8
156,-1,642.81,517.73,113.1,127.98,0.8
157,-1,478.34,26.16,163.33,172.67,0.8
157,-1,783.37,141.62,159.93,161.09,0.8
157,-1,1124.07,168.1,155.93,165.63,0.8
157,-1,723.93,405.66,125.86,137.28,0.8
157,-1,647.39,514.3,113.1,127.99,0.8
158,-1,489.77,23.87,163.33,172.67,0.8
158,-1,790.8,136.48,159.93,161.09,0.8
158,-1,1126.93,168.1,152.5,165.63,0.8
158,-1,729.64,398.8,125.86,137.29,0.8
158,-1,653.1,510.3,113.1,127.99,0.8
159,-1,501.2,21.59,163.33,172.67,0.8
159,-1,798.23,131.33,159.93,161.1,0.8
159,-1,1129.78,168.1,149.08,165.63,0.8
159,-1,735.36,391.95,125.86,137.28,0.8
159,-1,658.81,506.3,113.1,127.99,0.8
160,-1,509.77,18.16,163.33,172.67,0.8
160,-1,802.23,127.33,159.93,161.1,0.8
160,-1,1205.2,168.1,73.66,165.63,0.8
160,-1,744.5,390.8,125.86,137.29,0.8
160,-1,665.67,498.3,114.23,132.6,0.8
161,-1,518.34,14.73,163.33,172.67,0.8
161,-1,806.23,123.33,159.93,161.1,0.8
161,-1,753.64,385.09,125.86,137.28,0.8
161,-1,669.1,498.3,114.23,132.6,0.8
162,-1,530.91,13.59,163.34,172.67,0.8
162,-1,833.66,119.91,159.93,161.09,0.8
162,-1,765.07,382.8,125.86,137.29,0.8
162,-1,682.81,498.3,114.23,132.6,0.8
163,-1,543.48,12.44,163.34,172.67,0.8
163,-1,840.51,121.05,159.93,161.09,0.8
163,-1,767.36,378.23,125.86,137.28,0.8
163,-1,685.1,502.87,114.23,132.6,0.8
164,-1,556.06,7.87,163.33,172.67,0.8
164,-1,846.23,121.05,159.93,161.09,0.8
164,-1,774.21,378.23,125.86,137.28,0.8
164,-1,689.67,501.73,118.77,141.78,0.8
165,-1,575.48,4.44,163.34,172.67,0.8
165,-1,869.08,113.05,159.93,161.09,0.8
165,-1,799.36,378.23,125.86,153.33,0.8
165,-1,713.67,513.16,118.77,141.78,0.8
166,-1,585.77,4.44,163.33,172.67,0.8
166,-1,886.23,111.86,159.93,165.71,0.8
166,-1,803.93,377.09,125.86,153.32,0.8
166,-1,723.96,513.16,118.77,141.78,0.8
167,-1,602.91,0.0,163.34,172.54,0.8
167,-1,893.08,116.43,159.93,165.71,0.8
167,-1,808.5,377.09,125.86,153.32,0.8
167,-1,729.67,514.3,118.77,141.79,0.8
168,-1,607.48,0.0,163.34,172.54,0.8
168,-1,899.94,116.43,159.93,165.71,0.8
168,-1,822.21,386.23,125.86,153.33,0.8
168,-1,738.81,516.58,118.78,141.79,0.8
169,-1,617.77,0.0,163.33,170.26,0.8
169,-1,910.23,118.71,159.93,165.72,0.8
169,-1,829.07,386.23,125.86,153.33,0.8
169,-1,747.96,518.87,118.77,141.79,0.8
170,-1,630.34,0.0,163.33,169.11,0.8
170,-1,926.23,121.0,159.93,165.72,0.8
170,-1,848.5,383.94,125.86,153.33,0.8
170,-1,758.24,518.87,118.78,141.79,0.8
171,-1,638.34,0.0,163.33,169.11,0.8
171,-1,934.23,121.0,159.93,165.72,0.8
171,-1,856.5,383.94,125.86,153.33,0.8
171,-1,763.96,520.01,118.77,141.79,0.8
172,-1,652.06,0.0,163.33,169.11,0.8
172,-1,943.37,127.86,159.93,165.71,0.8
172,-1,862.21,385.08,125.86,153.33,0.8
172,-1,771.96,521.73,118.77,141.78,0.8
173,-1,670.34,1.14,163.34,169.12,0.8
173,-1,947.94,127.86,159.93,165.71,0.8
173,-1,872.5,386.23,125.86,153.33,0.8
173,-1,779.96,523.44,118.77,141.79,0.8
174,-1,687.49,1.14,163.33,169.12,0.8
174,-1,962.23,127.86,159.93,165.71,0.8
174,-1,881.64,385.09,125.86,153.32,0.8
174,-1,787.96,509.73,118.77,141.78,0.8
175,-1,703.49,1.14,163.33,169.12,0.8
175,-1,976.51,127.86,159.93,165.71,0.8
175,-1,890.78,383.94,125.86,153.33,0.8
175,-1,795.96,509.73,118.77,141.78,0.8
176,-1,704.63,1.14,163.33,169.12,0.8
176,-1,976.51,126.71,159.93,165.72,0.8
176,-1,893.07,381.66,125.86,153.33,0.8
176,-1,797.1,508.58,118.77,141.79,0.8
177,-1,720.63,0.0,163.33,169.12,0.8
177,-1,991.37,125.57,159.93,165.72,0.8
177,-1,909.07,373.66,125.86,153.33,0.8
177,-1,823.39,499.44,118.77,141.79,0.8
178,-1,732.06,0.0,163.33,169.12,0.8
178,-1,1006.23,122.14,159.93,165.72,0.8
178,-1,912.5,373.66,125.86,153.33,0.8
178,-1,831.01,504.01,118.77,141.79,0.8
179,-1,744.63,1.14,163.33,169.12,0.8
179,-1,1021.08,118.71,159.93,165.72,0.8
179,-1,922.79,373.66,125.85,153.33,0.8
179,-1,838.63,508.58,118.77,141.79,0.8
180,-1,759.49,0.0,163.33,159.97,0.8
180,-1,1024.51,119.86,159.93,165.71,0.8
180,-1,933.07,372.51,125.86,153.33,0.8
180,-1,846.24,513.15,118.78,141.79,0.8
181,-1,768.63,0.0,163.33,159.97,0.8
181,-1,1034.42,119.86,159.93,165.71,0.8
181,-1,941.07,378.23,125.86,153.33,0.8
181,-1,866.8,523.4,103.9,141.8,0.8
182,-1,781.2,0.0,163.33,156.54,0.8
182,-1,1044.32,119.86,159.93,165.71,0.8
182,-1,949.07,383.94,125.86,153.33,0.8
182,-1,874.8,523.4,103.9,141.8,0.8
183,-1,788.06,0.0,171.33,166.79,0.8
183,-1,1054.23,119.86,159.93,165.71,0.8
183,-1,955.93,388.51,125.86,153.33,0.8
183,-1,879.37,524.54,103.9,141.8,0.8
184,-1,801.2,0.0,171.33,163.93,0.8
184,-1,1071.94,129.57,159.93,165.72,0.8
184,-1,977.64,390.8,125.86,153.33,0.8
184,-1,889.66,529.11,103.9,141.8,0.8
185,-1,814.34,0.0,171.33,161.07,0.8
185,-1,1089.66,139.29,159.92,165.71,0.8
185,-1,985.64,390.8,125.86,153.33,0.8
185,-1,901.09,535.97,103.9,141.8,0.8
186,-1,830.34,1.14,171.33,161.07,0.8
186,-1,1097.66,142.71,159.92,165.72,0.8
186,-1,1002.79,399.94,125.85,153.33,0.8
186,-1,909.09,542.83,103.9,141.8,0.8
187,-1,834.92,0.0,171.32,173.6,0.8
187,-1,1098.8,143.29,159.93,165.71,0.8
187,-1,1007.36,405.66,125.86,153.33,0.8
187,-1,920.51,548.54,103.9,141.8,0.8
188,-1,845.2,0.0,171.33,166.74,0.8
188,-1,1099.94,143.86,159.93,165.71,0.8
188,-1,1016.5,406.8,125.86,153.33,0.8
188,-1,931.94,554.26,103.9,141.8,0.8
189,-1,854.35,1.14,171.32,166.75,0.8
189,-1,1111.37,140.43,159.93,165.71,0.8
189,-1,1024.5,406.8,125.86,153.33,0.8
189,-1,943.37,553.11,103.9,141.8,0.8
190,-1,869.2,2.86,171.33,166.74,0.8
190,-1,1143.96,139.86,131.69,165.71,0.8
190,-1,1041.64,393.08,125.86,153.33,0.8
190,-1,944.51,535.97,103.9,141.8,0.8
191,-1,884.06,4.57,171.33,166.74,0.8
191,-1,1176.54,139.29,103.46,165.71,0.8
191,-1,1047.36,393.08,125.86,153.33,0.8
191,-1,958.23,539.4,103.9,141.8,0.8
192,-1,896.63,4.57,171.33,166.74,0.8
192,-1,1175.97,138.14,103.46,165.72,0.8
192,-1,1059.93,387.37,125.86,153.33,0.8
192,-1,971.94,530.26,103.9,141.8,0.8
193,-1,911.49,4.57,171.33,166.74,0.8
193,-1,1175.4,137.0,103.46,165.72,0.8
193,-1,1069.07,387.37,125.86,153.33,0.8
193,-1,994.8,525.68,103.9,141.8,0.8
194,-1,919.49,4.57,171.33,166.74,0.8
194,-1,1174.83,135.86,103.46,165.71,0.8
194,-1,1076.5,386.8,125.86,153.33,0.8
194,-1,1000.51,526.45,103.9,141.8,0.8
195,-1,948.06,2.29,171.33,166.74,0.8
195,-1,1083.93,386.23,125.86,153.33,0.8
195,-1,1006.23,527.21,103.9,141.8,0.8
196,-1,954.92,3.43,171.33,166.74,0.8
196,-1,1097.64,379.37,125.86,153.33,0.8
196,-1,1011.94,527.97,103.9,141.8,0.8
197,-1,961.78,4.57,171.32,166.74,0.8
197,-1,1115.93,385.09,125.86,153.32,0.8
197,-1,1021.08,530.26,103.9,141.8,0.8
198,-1,972.06,0.0,171.33,165.6,0.8
198,-1,1120.5,385.09,125.86,153.32,0.8
198,-1,1040.51,532.54,103.9,141.8,0.8
199,-1,977.77,0.0,171.33,165.6,0.8
199,-1,1136.5,393.09,125.86,153.32,0.8
199,-1,1051.94,533.69,103.9,141.8,0.8
200,-1,996.06,0.0,171.33,165.6,0.8
200,-1,1147.93,398.8,125.86,153.33,0.8
200,-1,1059.94,540.54,103.9,141.8,0.8
201,-1,1002.92,0.0,171.33,164.46,0.8
201,-1,1166.21,413.66,113.79,153.33,0.8
201,-1,1075.94,547.4,103.9,141.8,0.8
202,-1,1022.35,1.14,171.32,164.46,0.8
202,-1,1181.84,413.66,98.16,153.33,0.8
202,-1,1087.37,554.26,103.9,141.8,0.8
203,-1,1033.77,1.14,171.33,164.46,0.8
203,-1,1197.47,413.66,82.53,153.33,0.8
203,-1,1100.51,558.26,103.9,141.8,0.8
204,-1,1054.92,1.71,171.33,164.46,0.8
204,-1,1213.1,413.66,66.9,153.33,0.8
204,-1,1113.66,562.26,103.9,141.8,0.8
205,-1,1076.06,2.29,171.33,164.45,0.8
205,-1,1213.1,413.66,66.9,153.33,0.8
205,-1,1119.37,556.54,103.9,141.8,0.8
206,-1,1085.2,10.29,171.33,164.45,0.8
206,-1,1213.1,413.66,66.9,153.33,0.8
206,-1,1127.37,555.4,103.9,141.8,0.8
207,-1,1093.77,10.29,171.33,164.45,0.8
207,-1,1136.51,547.4,103.9,141.8,0.8
208,-1,1102.34,10.29,171.33,164.45,0.8
208,-1,1152.51,537.11,103.9,141.8,0.8
209,-1,1104.63,9.14,171.33,164.46,0.8
209,-1,1160.51,532.54,103.9,141.8,0.8
210,-1,1119.1,8.76,158.0,164.46,0.8
210,-1,1177.66,525.68,102.34,141.8,0.8
211,-1,1133.56,8.38,144.68,164.46,0.8
211,-1,1177.66,525.68,102.34,141.8,0.8
212,-1,1148.03,8.0,131.36,164.46,0.8
212,-1,1177.66,525.68,102.34,141.8,0.8
213,-1,1173.54,5.33,106.05,164.46,0.8
213,-1,1177.66,525.68,102.34,141.8,0.8
214,-1,1199.06,2.67,80.74,164.45,0.8
215,-1,1224.57,0.0,55.43,164.46,0.8
